,building_i,name,use,suburb_loc,town_city,territoria,capture_me,capture_so,capture__1,capture__2,capture__3,capture__4,last_modif,geometry,affected_area,affected_length
1543203,1625664,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329706.9460429926 4837507.055383386, 1329708.3740940026 4837504.033278947, 1329705.637790393 4837502.7402788885, 1329704.2097393523 4837505.762383353, 1329706.9460429926 4837507.055383386))",10.115865407714168,12.737877768398313
1524836,1606960,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329686.0129597 4837514.990070405, 1329685.7467829622 4837520.729106243, 1329693.2306589957 4837521.076208658, 1329693.857570344 4837507.5593786705, 1329686.3736943533 4837507.212275876, 1329686.1406740714 4837512.236422142, 1329684.94626818 4837512.181025517, 1329684.8185538054 4837514.934673794, 1329686.0129597 4837514.990070405))",104.67193302542859,44.43794265271766
1446216,1527020,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329584.6982128287 4837520.651196458, 1329584.737763438 4837519.437113234, 1329586.2516323884 4837519.486429823, 1329586.3662470072 4837515.968111203, 1329582.8182926837 4837515.852531133, 1329582.6641274504 4837520.584933033, 1329584.6982128287 4837520.651196458))",14.968250695004205,16.569497431254614
1550470,1633088,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329512.5406208695 4837527.638753095, 1329509.1589749756 4837518.448869205, 1329508.0673544416 4837518.850558063, 1329505.63298791 4837526.878339277, 1329504.335099958 4837530.658178441, 1329512.5406208695 4837527.638753095))",47.895500507875816,32.084152695614826
1474547,1555850,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329579.422571322 4837522.749857349, 1329578.6803969145 4837529.893183657, 1329577.7763947712 4837529.79559225, 1329577.5631533738 4837531.770875633, 1329580.921299084 4837532.133403691, 1329580.6773306471 4837534.393315926, 1329589.05135513 4837535.297332247, 1329589.2890419152 4837533.095607699, 1329590.3291024226 4837533.207887251, 1329590.722880672 4837529.560266917, 1329589.68282017 4837529.44798735, 1329590.2129742007 4837524.537100778, 1329579.422571322 4837522.749857349))",121.36922192496692,48.00354501357417
1536439,1618761,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329545.6650382522 4837532.034994535, 1329545.2388995192 4837527.050551752, 1329540.9534944026 4837527.416927092, 1329541.3796331475 4837532.401369955, 1329545.6650382522 4837532.034994535))",21.516483492536963,18.607327519365413
1484361,1565843,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329573.6984523295 4837541.934590616, 1329569.4424694355 4837534.664541992, 1329561.2438252652 4837539.464136979, 1329565.4998084195 4837546.734185756, 1329573.6984523295 4837541.934590616))",80.03153656315803,35.84879075259883
1471323,1552571,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329533.2156848076 4837550.413910818, 1329536.96243513 4837544.567462384, 1329530.3276920274 4837540.315525984, 1329526.5809415148 4837546.161974501, 1329533.2156848076 4837550.413910818))",54.72062857960112,29.648550434875293
1447222,1528038,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329580.7650879077 4837553.098428447, 1329575.4763560134 4837542.995489876, 1329562.3794182467 4837549.85153387, 1329567.6681506569 4837559.954472814, 1329580.7650879077 4837553.098428447))",168.57733885450338,52.37288806001486
1537372,1619709,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329608.2510977462 4837548.31679027, 1329600.5366864447 4837544.962540438, 1329594.5693326814 4837558.686808463, 1329598.891916219 4837560.56628087, 1329600.6606140365 4837556.498466972, 1329604.0524421071 4837557.973244119, 1329608.2510977462 4837548.31679027))",109.48488238499507,46.75507501908427
1524410,1606530,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329500.8267916264 4837556.549629572, 1329503.8161884695 4837557.35334733, 1329502.9578127638 4837560.546042376, 1329509.3883801857 4837562.274939927, 1329509.5346516347 4837561.7308889385, 1329521.5970115634 4837564.973928392, 1329524.3078142528 4837554.8912030365, 1329513.0043384074 4837551.85219377, 1329513.3489550208 4837550.570405829, 1329503.1701071453 4837547.833759553, 1329500.8267916264 4837556.549629572))",241.50852803787467,69.1532844453897
1439816,1520506,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329672.3992023615 4837562.5653204145, 1329662.8594877964 4837561.383356963, 1329661.550387198 4837571.949206348, 1329671.0901018651 4837573.131169427, 1329672.3992023615 4837562.5653204145))",102.34249478726974,40.518593026850056
1473350,1554634,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329506.2783114077 4837588.088422527, 1329510.747453202 4837573.916389739, 1329497.9385881592 4837569.877121565, 1329493.469445921 4837584.04915496, 1329506.2783114077 4837588.088422527))",199.57972414666227,56.58133667174952
1492352,1573974,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329594.3115978641 4837580.012389775, 1329594.1615817207 4837581.066601216, 1329591.4704045146 4837580.683642852, 1329590.939230226 4837584.416377286, 1329593.6304077876 4837584.799336933, 1329599.2683863626 4837594.078894828, 1329607.3261850968 4837589.1832205625, 1329603.9264866714 4837583.58764984, 1329605.2022798667 4837574.622233481, 1329597.423672907 4837573.515324586, 1329597.04807911 4837576.1547402255, 1329594.9039659714 4837575.84962983, 1329594.6674058132 4837577.512013585, 1329590.7914038731 4837576.960451641, 1329590.4355959124 4837579.4608278675, 1329594.3115978641 4837580.012389775))",200.45946319060639,70.884852131641
1543716,1626185,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329578.8237842582 4837601.083304877, 1329578.7829096278 4837602.2689398695, 1329582.3943534426 4837602.393443975, 1329582.453410603 4837600.680395208, 1329586.3713577036 4837600.815466001, 1329586.5874489096 4837594.547392588, 1329582.0484714955 4837594.390911737, 1329582.1968199157 4837590.087829527, 1329580.0753674824 4837590.014692605, 1329580.006960676 4837591.998940672, 1329576.6610995785 4837591.883592368, 1329576.346884197 4837600.997914025, 1329578.8237842582 4837601.083304877))",87.20389990718218,44.607475838332185
1517247,1599243,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329665.008754239 4837605.12892993, 1329665.303217326 4837596.693590166, 1329667.8841655094 4837596.783686633, 1329668.1684693098 4837588.639382105, 1329656.522384976 4837588.23283694, 1329656.303807804 4837594.494303557, 1329659.2600135962 4837594.59749965, 1329658.8998238333 4837604.915677851, 1329665.008754239 4837605.12892993))",140.98570069920714,56.48584289885986
1491639,1573250,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329564.1836291137 4837609.065997898, 1329567.3966470077 4837602.260284904, 1329564.3899660546 4837600.84081275, 1329561.1769480882 4837607.646525802, 1329564.1836291137 4837609.065997898))",25.02339735223093,21.701893037667464
1549113,1631706,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329538.1612060042 4837604.563665647, 1329522.350084979 4837607.125731774, 1329523.3415624434 4837613.244375029, 1329530.5726105596 4837612.072641134, 1329530.3579201582 4837610.747735649, 1329538.9379929705 4837609.357403102, 1329538.1612060042 4837604.563665647))",87.61656016009748,44.43162050550767
1515960,1597938,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329487.2858620922 4837615.011393161, 1329491.8600305235 4837607.561007266, 1329484.4031629665 4837602.98285918, 1329479.8289942762 4837610.433245201, 1329487.2858620922 4837615.011393161))",76.49776305052994,34.98520316082489
1460664,1541718,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329571.1441677515 4837620.986653389, 1329570.1596717096 4837617.240653642, 1329574.9064540477 4837615.993139343, 1329572.6178024556 4837607.28483693, 1329565.8701660489 4837609.058200696, 1329566.4838753697 4837611.393360189, 1329563.7315452786 4837612.116707214, 1329566.3909837727 4837622.235850213, 1329571.1441677515 4837620.986653389))",100.60688439528971,45.39961166472485
1497151,1578863,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329622.6610170347 4837616.612422214, 1329618.1792305089 4837614.099651993, 1329615.3923093018 4837619.070415309, 1329619.8740959237 4837621.583185474, 1329622.6610170347 4837616.612422214))",29.28079258507937,21.673710094887966
1500247,1582012,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329642.8279529535 4837633.621042019, 1329641.6703272804 4837637.076606022, 1329647.3993709204 4837638.995855025, 1329648.9461892382 4837634.378533626, 1329650.9499472198 4837635.049799359, 1329653.3723182373 4837627.818914717, 1329650.1896032146 4837626.752694273, 1329651.257918939 4837623.563724834, 1329642.8488589625 4837620.74666073, 1329640.609298238 4837627.431847923, 1329637.3976563974 4837626.355936889, 1329638.1815419397 4837624.016004061, 1329634.5386142228 4837622.795610725, 1329632.1144095429 4837630.031968437, 1329642.8279529535 4837633.621042019))",204.2696010138532,75.56039496164871
1515073,1597041,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329632.4981511093 4837641.5734432265, 1329624.9546477168 4837632.590060069, 1329622.044604712 4837635.033673831, 1329623.9356971025 4837637.285731899, 1329623.0612205109 4837638.020045135, 1329621.2681699272 4837635.884742798, 1329619.501175745 4837637.368518602, 1329621.2507792457 4837639.452080793, 1329619.1961506945 4837641.177388236, 1329624.89200917 4837647.960453543, 1329632.4981511093 4837641.5734432265))",105.09092777310482,48.90192839330031
1539965,1622338,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329552.6679993002 4837674.712904723, 1329554.2437814858 4837660.873989727, 1329551.4480914255 4837660.555655551, 1329551.6623948354 4837658.673589684, 1329548.4015869657 4837658.30229435, 1329548.1539936985 4837660.476719988, 1329545.6440187865 4837660.19091906, 1329544.101526341 4837673.7374747405, 1329552.6679993002 4837674.712904723))",125.56105299265946,48.88879214547645
1488277,1569825,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329487.4110322315 4837670.39031765, 1329489.121158763 4837670.8942947555, 1329489.497985682 4837669.615622171, 1329487.8829751373 4837669.139675895, 1329490.017364557 4837661.897133206, 1329482.7537394264 4837659.756530616, 1329481.4546400043 4837664.164715204, 1329478.6599950953 4837663.341128663, 1329476.67833034 4837670.065436634, 1329475.8433688711 4837669.81937211, 1329475.093182729 4837672.364950487, 1329477.0920893254 4837672.954031538, 1329476.774502831 4837674.031685865, 1329485.573712076 4837676.624827164, 1329485.831769146 4837675.749171765, 1329487.4110322315 4837670.39031765))",150.4644241081526,56.84649145695804
1431354,1511886,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329514.463362042 4837684.73831609, 1329518.1546817394 4837685.870136784, 1329518.9254576482 4837683.35632847, 1329515.2555472725 4837682.231072196, 1329518.972120799 4837670.109841816, 1329515.189811673 4837668.950121986, 1329516.2838870198 4837665.381905823, 1329509.825415722 4837663.401629357, 1329508.5633997475 4837667.517566793, 1329509.8889920872 4837667.924015792, 1329504.4793369772 4837685.567061388, 1329513.3731162075 4837688.294043606, 1329514.463362042 4837684.73831609))",213.4363244866835,74.61747546389239
1534738,1617032,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329578.9706367063 4837677.444946566, 1329567.9365886976 4837676.038088839, 1329567.3043261226 4837680.996952701, 1329564.7619961118 4837680.672801836, 1329564.4115826096 4837683.421111009, 1329560.8158300668 4837682.962647235, 1329560.350020114 4837686.6160163535, 1329563.1228163561 4837686.969551943, 1329562.9228774477 4837688.537682245, 1329563.3266734008 4837688.589166817, 1329563.2500893325 4837689.189819294, 1329564.7744454953 4837689.384176929, 1329577.2456278948 4837690.974270819, 1329578.9706367063 4837677.444946566))",188.77072740850875,61.900000504572056
1485250,1566749,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329492.4374696678 4837695.596251845, 1329490.0081683958 4837690.949623911, 1329486.1790027274 4837692.951548112, 1329485.579175245 4837691.804232546, 1329488.3470740393 4837690.357148765, 1329487.2861292118 4837688.327834363, 1329481.5065269936 4837691.349465268, 1329485.5966007595 4837699.172723297, 1329492.4374696678 4837695.596251845))",59.80954444791387,39.3412634668191
1506513,1588354,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329528.7056363653 4837707.0872348, 1329531.4643483928 4837700.950134702, 1329521.0711059654 4837696.2782271225, 1329518.3123937189 4837702.415327408, 1329528.7056363653 4837707.0872348))",76.67281864976032,36.247280654002964
1478800,1560184,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"MULTIPOLYGON (((1329457.5789339934 4837714.51774982, 1329456.68121815 4837713.433682552, 1329456.4951008104 4837715.415271846, 1329457.5789339934 4837714.51774982)), ((1329459.4469878857 4837705.984051456, 1329457.5913758047 4837703.7432438815, 1329457.2066643285 4837707.839262793, 1329459.4469878857 4837705.984051456)))",5.221677192986937,14.737219879373516
1463401,1544511,,Unknown,Papatowai,,Clutha District,Feature Extraction,NZ Aerial Imagery,1034,Southland & Central Otago 0.4m Rural Aerial Photos (2013-2014),2014-02-05,2014-03-26,2018-10-26,"POLYGON ((1329485.404786549 4837720.793406238, 1329486.119277844 4837719.929083179, 1329487.8053464685 4837721.322869149, 1329494.2604057244 4837713.5141575895, 1329488.5770206333 4837708.815995928, 1329490.108073476 4837706.963875182, 1329486.948823849 4837704.352286161, 1329478.2482199487 4837714.87744161, 1329485.404786549 4837720.793406238))",136.49674445817183,50.25704919885244
